date,draw_number,time_of_day,time,winning_number,symbol,modifiers
19-08-2017,16644,Afternoon,4:00 PM,13,Crapaud,
19-08-2017,16645,Evening,7:00 PM,36,Donkey,Megaball
19-08-2017,16643,Midday,1:00 PM,10,Monkey,
19-08-2017,16642,Morning,10:30 AM,20,Dog,
19-08-2019,19096,Afternoon,4:00 PM,24,Queen,
19-08-2019,19097,Evening,7:00 PM,19,Horse,Megaball
19-08-2019,19095,Midday,1:00 PM,17,Pigeon,Mega Bonus Ball
19-08-2019,19094,Morning,10:30 AM,3,Carriage,
19-08-2020,20128,Afternoon,4:00 PM,6,Belly,Mega Extreme Ball
19-08-2020,20129,Evening,7:00 PM,32,Shrimp,"Megaball, Mega Ultra Ball"
19-08-2020,20127,Midday,1:00 PM,10,Monkey,"Megaball, Mega Extreme Ball"
19-08-2020,20126,Morning,10:30 AM,22,Rat,
19-08-2021,21072,Afternoon,4:00 PM,18,Water Boat,Mega Ultra Ball
19-08-2021,21073,Evening,7:00 PM,22,Rat,"Mega Bonus Ball, Mega Ultra Ball, Mega Bonus Ball"
19-08-2021,21071,Midday,1:00 PM,12,King,Megaball
19-08-2021,21070,Morning,10:30 AM,3,Carriage,
19-08-2022,22300,Afternoon,4:00 PM,12,King,"Megaball, Mega Bonus Ball"
19-08-2022,22301,Evening,7:00 PM,5,Parson Man,
19-08-2022,22299,Midday,1:00 PM,30,House Cat,Mega Extreme Ball
19-08-2022,22298,Morning,10:30 AM,28,Red Fish,Mega Extreme Ball
19-08-2023,23532,Afternoon,4:00 PM,1,Centipede,"Megaball, Mega Bonus Ball"
19-08-2023,23533,Evening,7:00 PM,6,Belly,"Mega Bonus Ball, Mega Bonus Ball"
19-08-2023,23531,Midday,1:00 PM,21,Mouth,Mega Extreme Ball
19-08-2023,23530,Morning,10:30 AM,8,Tiger,"Megaball, Mega Bonus Ball"
19-08-2024,24764,Afternoon,4:00 PM,31,Parson Wife,Mega Ultra Ball
19-08-2024,24765,Evening,7:00 PM,8,Tiger,
19-08-2024,24763,Midday,1:00 PM,8,Tiger,Mega Ultra Ball
19-08-2024,24762,Morning,10:30 AM,20,Dog,Megaball
19-09-1994,134,Evening,7:00 PM,11,Corbeau,
19-09-1994,133,Midday,1:00 PM,28,Red Fish,
19-09-1995,752,Evening,7:00 PM,3,Carriage,
19-09-1995,751,Midday,1:00 PM,6,Belly,
19-09-1996,1368,Evening,7:00 PM,5,Parson Man,
19-09-1996,1367,Midday,1:00 PM,24,Queen,
19-09-1997,1984,Evening,7:00 PM,28,Red Fish,
19-09-1997,1983,Midday,1:00 PM,10,Monkey,
19-09-1998,2600,Evening,7:00 PM,33,Spider,
19-09-1998,2599,Midday,1:00 PM,22,Rat,
19-09-2000,3830,Evening,7:00 PM,34,Blind Man,
19-09-2000,3829,Midday,1:00 PM,31,Parson Wife,
19-09-2001,4444,Evening,7:00 PM,33,Spider,
19-09-2001,4443,Midday,1:00 PM,26,Fowl,
19-09-2002,5058,Evening,7:00 PM,26,Fowl,
19-09-2002,5057,Midday,1:00 PM,4,Dead Man,
19-09-2003,5672,Evening,7:00 PM,29,Opium Man,
19-09-2003,5671,Midday,1:00 PM,19,Horse,
19-09-2005,6894,Evening,7:00 PM,11,Corbeau,
19-09-2005,6893,Midday,1:00 PM,33,Spider,
19-09-2006,7510,Evening,7:00 PM,15,Sick Woman,
19-09-2006,7509,Midday,1:00 PM,19,Horse,
19-09-2007,8123,Midday,1:00 PM,10,Monkey,
19-09-2008,8742,Evening,7:00 PM,29,Opium Man,
19-09-2008,8741,Midday,1:00 PM,5,Parson Man,
19-09-2009,9356,Evening,7:00 PM,12,King,
19-09-2009,9355,Midday,1:00 PM,36,Donkey,
19-09-2011,10580,Evening,7:00 PM,14,Money,
19-09-2011,10579,Midday,1:00 PM,27,Little Snake,
19-09-2012,11458,Evening,7:00 PM,3,Carriage,
19-09-2012,11457,Midday,1:00 PM,19,Horse,
19-09-2012,11456,Morning,10:30 AM,31,Parson Wife,
19-09-2013,12379,Evening,7:00 PM,36,Donkey,
19-09-2013,12378,Midday,1:00 PM,27,Little Snake,
19-09-2013,12377,Morning,10:30 AM,11,Corbeau,
19-09-2014,13303,Evening,7:00 PM,22,Rat,
19-09-2014,13302,Midday,1:00 PM,1,Centipede,
19-09-2014,13301,Morning,10:30 AM,30,House Cat,
19-09-2015,14288,Afternoon,4:00 PM,28,Red Fish,
19-09-2015,14289,Evening,7:00 PM,17,Pigeon,
19-09-2015,14287,Midday,1:00 PM,3,Carriage,
19-09-2015,14286,Morning,10:30 AM,30,House Cat,
19-09-2016,15516,Afternoon,4:00 PM,12,King,
19-09-2016,15517,Evening,7:00 PM,19,Horse,
19-09-2016,15515,Midday,1:00 PM,36,Donkey,
19-09-2016,15514,Morning,10:30 AM,18,Water Boat,Megaball
19-09-2017,16748,Afternoon,4:00 PM,11,Corbeau,
19-09-2017,16749,Evening,7:00 PM,18,Water Boat,Megaball
19-09-2017,16747,Midday,1:00 PM,15,Sick Woman,
19-09-2017,16746,Morning,10:30 AM,3,Carriage,Megaball
19-09-2018,17976,Afternoon,4:00 PM,23,Big House,
19-09-2018,17977,Evening,7:00 PM,18,Water Boat,
19-09-2018,17975,Midday,1:00 PM,10,Monkey,
19-09-2018,17974,Morning,10:30 AM,2,Old Lady,
19-09-2019,19204,Afternoon,4:00 PM,9,Cattle,
19-09-2019,19205,Evening,7:00 PM,25,Morocoy,Mega Extreme Ball
19-09-2019,19203,Midday,1:00 PM,36,Donkey,Megaball
19-09-2019,19202,Morning,10:30 AM,14,Money,Megaball
19-09-2020,20236,Afternoon,4:00 PM,9,Cattle,Mega Ultra Ball
19-09-2020,20237,Evening,7:00 PM,24,Queen,Megaball
19-09-2020,20235,Midday,1:00 PM,5,Parson Man,
19-09-2020,20234,Morning,10:30 AM,18,Water Boat,Megaball
19-09-2022,22404,Afternoon,4:00 PM,15,Sick Woman,
19-09-2022,22405,Evening,7:00 PM,33,Spider,Mega Bonus Ball
19-09-2022,22403,Midday,1:00 PM,18,Water Boat,
19-09-2022,22402,Morning,10:30 AM,20,Dog,"Mega Ultra Ball, Mega Extreme Ball"
19-09-2023,23636,Afternoon,4:00 PM,15,Sick Woman,"Mega Bonus Ball, Mega Bonus Ball"
19-09-2023,23637,Evening,7:00 PM,29,Opium Man,"Mega Bonus Ball, Mega Extreme Ball"
19-09-2023,23635,Midday,1:00 PM,27,Little Snake,Mega Ultra Ball
19-09-2023,23634,Morning,10:30 AM,17,Pigeon,"Mega Bonus Ball, Mega Extreme Ball"
19-09-2024,24872,Afternoon,4:00 PM,5,Parson Man,Mega Extreme Ball
19-09-2024,24873,Evening,7:00 PM,18,Water Boat,
19-09-2024,24871,Midday,1:00 PM,22,Rat,"Megaball, Mega Extreme Ball"
19-09-2024,24870,Morning,10:30 AM,22,Rat,"Megaball, Mega Ultra Ball"
19-10-1994,186,Evening,7:00 PM,10,Monkey,
19-10-1994,185,Midday,1:00 PM,32,Shrimp,
19-10-1995,804,Evening,7:00 PM,5,Parson Man,
19-10-1995,803,Midday,1:00 PM,7,Hog,
19-10-1996,1420,Evening,7:00 PM,14,Money,
19-10-1996,1419,Midday,1:00 PM,28,Red Fish,
19-10-1999,3264,Evening,7:00 PM,26,Fowl,
19-10-1999,3263,Midday,1:00 PM,6,Belly,
19-10-2000,3882,Evening,7:00 PM,30,House Cat,
19-10-2000,3881,Midday,1:00 PM,32,Shrimp,
19-10-2001,4496,Evening,7:00 PM,31,Parson Wife,
19-10-2001,4495,Midday,1:00 PM,11,Corbeau,
19-10-2002,5110,Evening,7:00 PM,30,House Cat,
19-10-2002,5109,Midday,1:00 PM,30,House Cat,
19-10-2004,6336,Evening,7:00 PM,34,Blind Man,
19-10-2004,6335,Midday,1:00 PM,36,Donkey,
19-10-2005,6946,Evening,7:00 PM,32,Shrimp,
19-10-2005,6945,Midday,1:00 PM,19,Horse,
19-10-2006,7562,Evening,7:00 PM,27,Little Snake,
19-10-2006,7561,Midday,1:00 PM,27,Little Snake,
19-10-2007,8174,Evening,7:00 PM,35,Big Snake,
19-10-2007,8173,Midday,1:00 PM,11,Corbeau,
19-10-2009,9402,Evening,7:00 PM,21,Mouth,
19-10-2009,9401,Midday,1:00 PM,28,Red Fish,
19-10-2010,10018,Evening,7:00 PM,32,Shrimp,
19-10-2010,10017,Midday,1:00 PM,2,Old Lady,
19-10-2011,10632,Evening,7:00 PM,12,King,
19-10-2011,10631,Midday,1:00 PM,15,Sick Woman,
19-10-2012,11536,Evening,7:00 PM,31,Parson Wife,
19-10-2012,11535,Midday,1:00 PM,18,Water Boat,
19-10-2012,11534,Morning,10:30 AM,29,Opium Man,
19-10-2013,12457,Evening,7:00 PM,15,Sick Woman,
19-10-2013,12456,Midday,1:00 PM,18,Water Boat,
19-10-2013,12455,Morning,10:30 AM,24,Queen,
19-10-2015,14388,Afternoon,4:00 PM,19,Horse,
19-10-2015,14389,Evening,7:00 PM,21,Mouth,
19-10-2015,14387,Midday,1:00 PM,25,Morocoy,
19-10-2015,14386,Morning,10:30 AM,9,Cattle,
19-10-2016,15620,Afternoon,4:00 PM,32,Shrimp,
19-10-2016,15621,Evening,7:00 PM,15,Sick Woman,
19-10-2016,15619,Midday,1:00 PM,6,Belly,
19-10-2016,15618,Morning,10:30 AM,15,Sick Woman,
19-10-2017,16848,Afternoon,4:00 PM,14,Money,
19-10-2017,16849,Evening,7:00 PM,34,Blind Man,
19-10-2017,16847,Midday,1:00 PM,12,King,
19-10-2017,16846,Morning,10:30 AM,13,Crapaud,Megaball
19-10-2018,18080,Afternoon,4:00 PM,21,Mouth,
19-10-2018,18081,Evening,7:00 PM,21,Mouth,Megaball
19-10-2018,18079,Midday,1:00 PM,1,Centipede,
19-10-2018,18078,Morning,10:30 AM,9,Cattle,Mega Bonus Ball
19-10-2019,19308,Afternoon,4:00 PM,20,Dog,
19-10-2019,19309,Evening,7:00 PM,27,Little Snake,
19-10-2019,19307,Midday,1:00 PM,25,Morocoy,Megaball
19-10-2019,19306,Morning,10:30 AM,30,House Cat,"Megaball, Mega Ultra Ball"
19-10-2020,20336,Afternoon,4:00 PM,36,Donkey,Mega Ultra Ball
19-10-2020,20337,Evening,7:00 PM,5,Parson Man,Megaball
19-10-2020,20335,Midday,1:00 PM,8,Tiger,
19-10-2020,20334,Morning,10:30 AM,31,Parson Wife,
19-10-2021,21280,Afternoon,4:00 PM,28,Red Fish,
19-10-2021,21281,Evening,7:00 PM,31,Parson Wife,Megaball
19-10-2021,21279,Midday,1:00 PM,8,Tiger,
19-10-2021,21278,Morning,10:30 AM,15,Sick Woman,Megaball
19-10-2022,22508,Afternoon,4:00 PM,4,Dead Man,Mega Bonus Ball
19-10-2022,22509,Evening,7:00 PM,24,Queen,
19-10-2022,22507,Midday,1:00 PM,13,Crapaud,
19-10-2022,22506,Morning,10:30 AM,2,Old Lady,Mega Bonus Ball
19-10-2023,23740,Afternoon,4:00 PM,27,Little Snake,
19-10-2023,23741,Evening,7:00 PM,35,Big Snake,Megaball
19-10-2023,23739,Midday,1:00 PM,34,Blind Man,Megaball
19-10-2023,23738,Morning,10:30 AM,1,Centipede,
19-10-2024,24976,Afternoon,4:00 PM,19,Horse,Megaball
19-10-2024,24977,Evening,7:00 PM,6,Belly,
19-10-2024,24975,Midday,1:00 PM,29,Opium Man,Mega Bonus Ball
19-10-2024,24974,Morning,10:30 AM,32,Shrimp,Mega Bonus Ball
19-11-1994,238,Evening,7:00 PM,26,Fowl,
19-11-1994,237,Midday,1:00 PM,34,Blind Man,
19-11-1996,1470,Evening,7:00 PM,29,Opium Man,
19-11-1996,1469,Midday,1:00 PM,22,Rat,
19-11-1997,2086,Evening,7:00 PM,13,Crapaud,
19-11-1997,2085,Midday,1:00 PM,32,Shrimp,
19-11-1998,2702,Evening,7:00 PM,2,Old Lady,
19-11-1998,2701,Midday,1:00 PM,1,Centipede,
19-11-1999,3318,Evening,7:00 PM,32,Shrimp,
19-11-1999,3317,Midday,1:00 PM,32,Shrimp,
19-11-2001,4546,Evening,7:00 PM,6,Belly,
19-11-2001,4545,Midday,1:00 PM,4,Dead Man,
19-11-2002,5160,Evening,7:00 PM,27,Little Snake,
19-11-2002,5159,Midday,1:00 PM,21,Mouth,
19-11-2003,5774,Evening,7:00 PM,36,Donkey,
19-11-2003,5773,Midday,1:00 PM,28,Red Fish,
19-11-2004,6386,Evening,7:00 PM,9,Cattle,
19-11-2004,6385,Midday,1:00 PM,33,Spider,
19-11-2005,6996,Evening,7:00 PM,20,Dog,
19-11-2005,6995,Midday,1:00 PM,23,Big House,
19-11-2007,8224,Evening,7:00 PM,17,Pigeon,
19-11-2007,8223,Midday,1:00 PM,9,Cattle,
19-11-2008,8842,Evening,7:00 PM,36,Donkey,
19-11-2008,8841,Midday,1:00 PM,22,Rat,
19-11-2009,9456,Evening,7:00 PM,22,Rat,
19-11-2009,9455,Midday,1:00 PM,28,Red Fish,
19-11-2010,10070,Evening,7:00 PM,17,Pigeon,
19-11-2010,10069,Midday,1:00 PM,34,Blind Man,
19-11-2011,10684,Evening,7:00 PM,11,Corbeau,
19-11-2011,10683,Midday,1:00 PM,1,Centipede,
19-11-2012,11611,Evening,7:00 PM,30,House Cat,
19-11-2012,11610,Midday,1:00 PM,20,Dog,
19-11-2012,11609,Morning,10:30 AM,27,Little Snake,
19-11-2013,12532,Evening,7:00 PM,5,Parson Man,
19-11-2013,12531,Midday,1:00 PM,1,Centipede,
19-11-2013,12530,Morning,10:30 AM,6,Belly,
19-11-2014,13456,Evening,7:00 PM,21,Mouth,
19-11-2014,13455,Midday,1:00 PM,17,Pigeon,
19-11-2014,13454,Morning,10:30 AM,36,Donkey,
19-11-2015,14492,Afternoon,4:00 PM,32,Shrimp,
19-11-2015,14493,Evening,7:00 PM,2,Old Lady,
19-11-2015,14491,Midday,1:00 PM,16,Jammette,
19-11-2015,14490,Morning,10:30 AM,31,Parson Wife,
19-11-2016,15724,Afternoon,4:00 PM,12,King,
19-11-2016,15725,Evening,7:00 PM,26,Fowl,
19-11-2016,15723,Midday,1:00 PM,13,Crapaud,
19-11-2016,15722,Morning,10:30 AM,16,Jammette,Megaball
19-11-2018,18180,Afternoon,4:00 PM,22,Rat,
19-11-2018,18181,Evening,7:00 PM,23,Big House,
19-11-2018,18179,Midday,1:00 PM,23,Big House,Megaball
19-11-2018,18178,Morning,10:30 AM,21,Mouth,
19-11-2019,19412,Afternoon,4:00 PM,31,Parson Wife,Mega Ultra Ball
19-11-2019,19413,Evening,7:00 PM,14,Money,
19-11-2019,19411,Midday,1:00 PM,16,Jammette,
19-11-2019,19410,Morning,10:30 AM,20,Dog,Mega Ultra Ball
19-11-2020,20440,Afternoon,4:00 PM,29,Opium Man,"Megaball, Mega Ultra Ball"
19-11-2020,20441,Evening,7:00 PM,4,Dead Man,Mega Ultra Ball
19-11-2020,20439,Midday,1:00 PM,28,Red Fish,
19-11-2020,20438,Morning,10:30 AM,21,Mouth,Mega Extreme Ball
19-11-2021,21384,Afternoon,4:00 PM,5,Parson Man,
19-11-2021,21385,Evening,7:00 PM,5,Parson Man,Mega Ultra Ball
19-11-2021,21383,Midday,1:00 PM,13,Crapaud,Mega Ultra Ball
19-11-2021,21382,Morning,10:30 AM,14,Money,"Megaball, Mega Ultra Ball"
19-11-2022,22612,Afternoon,4:00 PM,22,Rat,Mega Ultra Ball
19-11-2022,22613,Evening,7:00 PM,10,Monkey,
19-11-2022,22611,Midday,1:00 PM,27,Little Snake,
19-11-2022,22610,Morning,10:30 AM,10,Monkey,Mega Ultra Ball
19-11-2024,25076,Afternoon,4:00 PM,34,Blind Man,"Gold Ball, Megaball"
19-11-2024,25077,Evening,7:00 PM,27,Little Snake,"Gold Ball, Megaball, Mega Extreme Ball"
19-11-2024,25075,Midday,1:00 PM,28,Red Fish,Mega Extreme Ball
19-11-2024,25074,Morning,10:30 AM,8,Tiger,
19-12-1994,288,Evening,7:00 PM,12,King,
19-12-1994,287,Midday,1:00 PM,4,Dead Man,
19-12-1995,906,Evening,7:00 PM,13,Crapaud,
19-12-1995,905,Midday,1:00 PM,15,Sick Woman,
19-12-1996,1522,Evening,7:00 PM,28,Red Fish,
19-12-1996,1521,Midday,1:00 PM,16,Jammette,
19-12-1997,2138,Evening,7:00 PM,3,Carriage,
19-12-1997,2137,Midday,1:00 PM,14,Money,
19-12-1998,2754,Evening,7:00 PM,19,Horse,
19-12-1998,2753,Midday,1:00 PM,34,Blind Man,
19-12-2000,3984,Evening,7:00 PM,27,Little Snake,
19-12-2000,3983,Midday,1:00 PM,7,Hog,
19-12-2001,4596,Evening,7:00 PM,14,Money,
19-12-2001,4595,Midday,1:00 PM,30,House Cat,
19-12-2002,5210,Evening,7:00 PM,19,Horse,
19-12-2002,5209,Midday,1:00 PM,10,Monkey,
19-12-2003,5824,Evening,7:00 PM,30,House Cat,
19-12-2003,5823,Midday,1:00 PM,36,Donkey,
19-12-2005,7046,Evening,7:00 PM,36,Donkey,
19-12-2005,7045,Midday,1:00 PM,10,Monkey,
19-12-2006,7662,Evening,7:00 PM,7,Hog,
19-12-2006,7661,Midday,1:00 PM,11,Corbeau,
19-12-2007,8276,Evening,7:00 PM,21,Mouth,
19-12-2007,8275,Midday,1:00 PM,13,Crapaud,
19-12-2008,8894,Evening,7:00 PM,34,Blind Man,
19-12-2008,8893,Midday,1:00 PM,14,Money,
19-12-2009,9508,Evening,7:00 PM,3,Carriage,
19-12-2009,9507,Midday,1:00 PM,29,Opium Man,
19-12-2011,10759,Evening,7:00 PM,8,Tiger,
19-12-2011,10758,Midday,1:00 PM,30,House Cat,
19-12-2011,10757,Morning,10:30 AM,27,Little Snake,
19-12-2012,11689,Evening,7:00 PM,13,Crapaud,
19-12-2012,11688,Midday,1:00 PM,16,Jammette,
19-12-2012,11687,Morning,10:30 AM,36,Donkey,
19-12-2013,12610,Evening,7:00 PM,26,Fowl,
19-12-2013,12609,Midday,1:00 PM,14,Money,
19-12-2013,12608,Morning,10:30 AM,18,Water Boat,
19-12-2014,13534,Evening,7:00 PM,23,Big House,
19-12-2014,13533,Midday,1:00 PM,7,Hog,
19-12-2014,13532,Morning,10:30 AM,31,Parson Wife,
19-12-2015,14596,Afternoon,4:00 PM,22,Rat,
19-12-2015,14597,Evening,7:00 PM,18,Water Boat,
19-12-2015,14595,Midday,1:00 PM,9,Cattle,
19-12-2015,14594,Morning,10:30 AM,28,Red Fish,
19-12-2016,15824,Afternoon,4:00 PM,22,Rat,Megaball
19-12-2016,15825,Evening,7:00 PM,26,Fowl,
19-12-2016,15823,Midday,1:00 PM,12,King,
19-12-2016,15822,Morning,10:30 AM,1,Centipede,Megaball
19-12-2017,17056,Afternoon,4:00 PM,5,Parson Man,
19-12-2017,17057,Evening,7:00 PM,17,Pigeon,
19-12-2017,17055,Midday,1:00 PM,35,Big Snake,Megaball
19-12-2017,17054,Morning,10:30 AM,19,Horse,
19-12-2018,18284,Afternoon,4:00 PM,2,Old Lady,Megaball
19-12-2018,18285,Evening,7:00 PM,20,Dog,
19-12-2018,18283,Midday,1:00 PM,12,King,Megaball
19-12-2018,18282,Morning,10:30 AM,36,Donkey,
19-12-2019,19516,Afternoon,4:00 PM,9,Cattle,"Megaball, Mega Ultra Ball"
19-12-2019,19517,Evening,7:00 PM,15,Sick Woman,
19-12-2019,19515,Midday,1:00 PM,13,Crapaud,
19-12-2019,19514,Morning,10:30 AM,33,Spider,Megaball
19-12-2020,20544,Afternoon,4:00 PM,7,Hog,
19-12-2020,20545,Evening,7:00 PM,6,Belly,Megaball
19-12-2020,20543,Midday,1:00 PM,7,Hog,
19-12-2020,20542,Morning,10:30 AM,3,Carriage,
19-12-2022,22712,Afternoon,4:00 PM,21,Mouth,Megaball
19-12-2022,22713,Evening,7:00 PM,24,Queen,
19-12-2022,22711,Midday,1:00 PM,26,Fowl,"Mega Ultra Ball, Mega Extreme Ball"
19-12-2022,22710,Morning,10:30 AM,17,Pigeon,"Megaball, Mega Ultra Ball"
19-12-2023,23948,Afternoon,4:00 PM,18,Water Boat,Megaball
19-12-2023,23949,Evening,7:00 PM,4,Dead Man,
19-12-2023,23947,Midday,1:00 PM,25,Morocoy,"Megaball, Mega Extreme Ball"
19-12-2023,23946,Morning,10:30 AM,2,Old Lady,
19-12-2024,25180,Afternoon,4:00 PM,32,Shrimp,
19-12-2024,25181,Evening,7:00 PM,9,Cattle,"Gold Ball, Mega Ultra Ball, Mega Extreme Ball"
19-12-2024,25179,Midday,1:00 PM,15,Sick Woman,"Gold Ball, Megaball"
19-12-2024,25178,Morning,10:30 AM,6,Belly,Mega Ultra Ball
20-01-1995,344,Evening,7:00 PM,30,House Cat,
20-01-1995,343,Midday,1:00 PM,23,Big House,
20-01-1996,960,Evening,7:00 PM,20,Dog,
20-01-1996,959,Midday,1:00 PM,18,Water Boat,
20-01-1997,1574,Evening,7:00 PM,23,Big House,
20-01-1997,1573,Midday,1:00 PM,10,Monkey,
20-01-1998,2190,Evening,7:00 PM,7,Hog,
20-01-1998,2189,Midday,1:00 PM,7,Hog,
20-01-1999,2804,Evening,7:00 PM,7,Hog,
20-01-1999,2803,Midday,1:00 PM,1,Centipede,
20-01-2000,3420,Evening,7:00 PM,5,Parson Man,
20-01-2000,3419,Midday,1:00 PM,5,Parson Man,
20-01-2001,4036,Evening,7:00 PM,12,King,
20-01-2001,4035,Midday,1:00 PM,20,Dog,
20-01-2003,5262,Evening,7:00 PM,20,Dog,
20-01-2003,5261,Midday,1:00 PM,20,Dog,
20-01-2004,5876,Evening,7:00 PM,36,Donkey,
20-01-2004,5875,Midday,1:00 PM,31,Parson Wife,
20-01-2005,6490,Evening,7:00 PM,6,Belly,
20-01-2005,6489,Midday,1:00 PM,31,Parson Wife,
20-01-2006,7102,Evening,7:00 PM,5,Parson Man,
20-01-2006,7101,Midday,1:00 PM,10,Monkey,
20-01-2007,7716,Evening,7:00 PM,18,Water Boat,
20-01-2007,7715,Midday,1:00 PM,12,King,
20-01-2009,8945,Midday,1:00 PM,16,Jammette,
20-01-2010,9560,Evening,7:00 PM,15,Sick Woman,
20-01-2010,9559,Midday,1:00 PM,35,Big Snake,
20-01-2011,10174,Evening,7:00 PM,1,Centipede,
20-01-2011,10173,Midday,1:00 PM,27,Little Snake,
20-01-2012,10843,Evening,7:00 PM,32,Shrimp,
20-01-2012,10842,Midday,1:00 PM,15,Sick Woman,
20-01-2012,10841,Morning,10:30 AM,21,Mouth,
20-01-2014,12688,Evening,7:00 PM,32,Shrimp,
20-01-2014,12687,Midday,1:00 PM,5,Parson Man,
20-01-2014,12686,Morning,10:30 AM,9,Cattle,
20-01-2015,13612,Evening,7:00 PM,25,Morocoy,
20-01-2015,13611,Midday,1:00 PM,17,Pigeon,
20-01-2015,13610,Morning,10:30 AM,26,Fowl,
20-01-2016,14700,Afternoon,4:00 PM,27,Little Snake,
20-01-2016,14701,Evening,7:00 PM,2,Old Lady,
20-01-2016,14699,Midday,1:00 PM,2,Old Lady,
20-01-2016,14698,Morning,10:30 AM,24,Queen,
20-01-2017,15936,Afternoon,4:00 PM,11,Corbeau,
20-01-2017,15937,Evening,7:00 PM,28,Red Fish,
20-01-2017,15935,Midday,1:00 PM,6,Belly,
20-01-2017,15934,Morning,10:30 AM,23,Big House,
20-01-2018,17164,Afternoon,4:00 PM,23,Big House,Megaball
20-01-2018,17165,Evening,7:00 PM,11,Corbeau,
20-01-2018,17163,Midday,1:00 PM,21,Mouth,
20-01-2018,17162,Morning,10:30 AM,4,Dead Man,Megaball
20-01-2020,19620,Afternoon,4:00 PM,2,Old Lady,
20-01-2020,19621,Evening,7:00 PM,19,Horse,
20-01-2020,19619,Midday,1:00 PM,17,Pigeon,
20-01-2020,19618,Morning,10:30 AM,3,Carriage,
20-01-2021,20648,Afternoon,4:00 PM,13,Crapaud,
20-01-2021,20649,Evening,7:00 PM,34,Blind Man,"Megaball, Mega Ultra Ball"
20-01-2021,20647,Midday,1:00 PM,19,Horse,Megaball
20-01-2021,20646,Morning,10:30 AM,20,Dog,Mega Extreme Ball
20-01-2022,21592,Afternoon,4:00 PM,20,Dog,"Gold Ball, Megaball, Mega Ultra Ball"
20-01-2022,21593,Evening,7:00 PM,4,Dead Man,Mega Ultra Ball
20-01-2022,21591,Midday,1:00 PM,4,Dead Man,
20-01-2022,21590,Morning,10:30 AM,3,Carriage,
20-01-2023,22824,Afternoon,4:00 PM,18,Water Boat,
20-01-2023,22825,Evening,7:00 PM,28,Red Fish,Megaball
20-01-2023,22823,Midday,1:00 PM,19,Horse,Megaball
20-01-2023,22822,Morning,10:30 AM,10,Monkey,Mega Bonus Ball
20-01-2024,24056,Afternoon,4:00 PM,5,Parson Man,Gold Ball
20-01-2024,24057,Evening,7:00 PM,1,Centipede,"Gold Ball, Megaball"
20-01-2024,24055,Midday,1:00 PM,33,Spider,
20-01-2024,24054,Morning,10:30 AM,6,Belly,Mega Extreme Ball
20-01-2025,25284,Afternoon,4:00 PM,20,Dog,"Megaball, Mega Ultra Ball"
20-01-2025,25285,Evening,7:00 PM,5,Parson Man,"Megaball, Mega Ultra Ball"
20-01-2025,25283,Midday,1:00 PM,33,Spider,Mega Ultra Ball
20-01-2025,25282,Morning,10:30 AM,26,Fowl,
20-02-1995,396,Evening,7:00 PM,20,Dog,
20-02-1995,395,Midday,1:00 PM,12,King,
20-02-1996,1012,Evening,7:00 PM,2,Old Lady,
20-02-1996,1011,Midday,1:00 PM,29,Opium Man,
20-02-1997,1626,Evening,7:00 PM,35,Big Snake,
20-02-1997,1625,Midday,1:00 PM,31,Parson Wife,
20-02-1998,2242,Evening,7:00 PM,11,Corbeau,
20-02-1998,2241,Midday,1:00 PM,6,Belly,
20-02-1999,2858,Evening,7:00 PM,2,Old Lady,
20-02-1999,2857,Midday,1:00 PM,35,Big Snake,
20-02-2001,4088,Evening,7:00 PM,6,Belly,
20-02-2001,4087,Midday,1:00 PM,15,Sick Woman,
20-02-2002,4702,Evening,7:00 PM,32,Shrimp,
20-02-2002,4701,Midday,1:00 PM,26,Fowl,
20-02-2003,5316,Evening,7:00 PM,12,King,
20-02-2003,5315,Midday,1:00 PM,22,Rat,
20-02-2004,5930,Evening,7:00 PM,23,Big House,
20-02-2004,5929,Midday,1:00 PM,6,Belly,
20-02-2006,7154,Evening,7:00 PM,36,Donkey,
20-02-2006,7153,Midday,1:00 PM,35,Big Snake,
20-02-2007,7768,Evening,7:00 PM,16,Jammette,
20-02-2007,7767,Midday,1:00 PM,5,Parson Man,
20-02-2008,8382,Evening,7:00 PM,20,Dog,
20-02-2008,8381,Midday,1:00 PM,5,Parson Man,
20-02-2009,9000,Evening,7:00 PM,6,Belly,
20-02-2009,8999,Midday,1:00 PM,1,Centipede,
20-02-2010,9614,Evening,7:00 PM,14,Money,
20-02-2010,9613,Midday,1:00 PM,17,Pigeon,
20-02-2012,10921,Evening,7:00 PM,8,Tiger,
20-02-2012,10920,Midday,1:00 PM,24,Queen,
20-02-2012,10919,Morning,10:30 AM,18,Water Boat,
20-02-2013,11848,Evening,7:00 PM,9,Cattle,
20-02-2013,11847,Midday,1:00 PM,31,Parson Wife,
20-02-2013,11846,Morning,10:30 AM,12,King,
20-02-2014,12769,Evening,7:00 PM,9,Cattle,
20-02-2014,12768,Midday,1:00 PM,12,King,
20-02-2014,12767,Morning,10:30 AM,10,Monkey,
20-02-2015,13693,Evening,7:00 PM,3,Carriage,
20-02-2015,13692,Midday,1:00 PM,18,Water Boat,
20-02-2015,13691,Morning,10:30 AM,23,Big House,
20-02-2016,14808,Afternoon,4:00 PM,14,Money,
20-02-2016,14809,Evening,7:00 PM,36,Donkey,
20-02-2016,14807,Midday,1:00 PM,9,Cattle,
